epoch,open,high,low,close
1783266120,62710.58,62710.733,62665.608,62669.677
1783266180,62670.409,62685.104,62664.335,62676.15
1783266240,62676.152,62690.786,62670.183,62670.183
1783266300,62670.18,62670.185,62646.322,62653.774
1783266360,62653.774,62699.938,62653.774,62699.788
1783266420,62699.894,62719.935,62688.996,62689.0
1783266480,62688.999,62700.459,62682.345,62691.99
1783266540,62692.01,62703.852,62691.783,62700.534
1783266600,62700.522,62718.339,62692.144,62711.741
1783266660,62711.752,62719.314,62699.497,62718.858
1783266720,62718.779,62732.046,62709.285,62709.997
1783266780,62710.027,62720.911,62710.027,62720.374
1783266840,62720.499,62720.589,62719.531,62719.996
1783266900,62720.038,62733.93,62709.232,62733.93
1783266960,62734.282,62735.719,62721.988,62731.823
1783267020,62731.815,62731.837,62722.162,62722.256
1783267080,62722.257,62722.257,62713.058,62713.282
1783267140,62713.294,62713.615,62706.682,62711.92
1783267200,62711.957,62717.341,62702.433,62702.859
1783267260,62702.864,62722.405,62702.864,62718.699
1783267320,62718.862,62735.982,62715.868,62715.868
1783267380,62715.987,62735.976,62715.987,62735.766
1783267440,62735.949,62740.55,62700.583,62700.583
1783267500,62690.697,62708.723,62688.353,62690.996
1783267560,62739.124,62740.706,62690.376,62691.663
1783267620,62691.39,62727.706,62691.181,62705.968
1783267680,62705.955,62706.799,62685.836,62691.567
1783267740,62686.212,62686.212,62671.15,62671.15
1783267800,62672.647,62696.239,62667.224,62696.124
1783267860,62696.071,62704.9,62696.071,62702.398
1783267920,62703.811,62709.773,62703.683,62705.384
1783267980,62705.381,62705.916,62695.685,62696.766
1783268040,62696.765,62706.244,62686.603,62686.612
1783268100,62686.694,62700.987,62686.225,62690.061
1783268160,62690.931,62702.847,62690.025,62690.183
1783268220,62690.188,62690.188,62678.95,62678.978
1783268280,62678.978,62678.998,62668.312,62668.746
1783268340,62668.468,62689.037,62668.468,62689.037
1783268400,62690.938,62690.938,62677.443,62682.711
1783268460,62681.016,62681.403,62632.088,62632.246
1783268520,62636.163,62675.238,62635.896,62663.908
1783268580,62664.111,62669.895,62663.894,62668.82
1783268640,62669.191,62689.292,62665.982,62689.292
1783268700,62689.292,62691.615,62668.634,62669.222
1783268760,62667.539,62669.898,62642.424,62642.424
1783268820,62641.966,62656.972,62638.758,62650.819
1783268880,62650.82,62652.218,62650.302,62651.781
1783268940,62651.913,62652.252,62586.17,62597.149
1783269000,62597.121,62642.101,62586.51,62589.59
1783269060,62593.778,62617.504,62593.778,62596.405
1783269120,62596.202,62629.777,62592.961,62628.947
1783269180,62628.955,62634.308,62621.343,62626.095
1783269240,62625.607,62627.998,62623.568,62623.568
1783269300,62624.201,62640.456,62609.82,62640.053
1783269360,62640.047,62640.415,62623.181,62627.324
1783269420,62627.2,62641.27,62612.887,62614.723
1783269480,62614.679,62614.679,62595.844,62599.04
1783269540,62598.991,62599.999,62596.204,62599.553
1783269600,62599.55,62613.438,62599.55,62613.438
1783269660,62613.441,62617.565,62612.128,62617.011
1783269720,62617.007,62617.014,62599.564,62599.615
1783269780,62599.789,62600.169,62588.564,62588.564
1783269840,62588.74,62600.288,62588.505,62600.272
1783269900,62600.289,62614.382,62600.289,62602.685
1783269960,62602.792,62613.339,62602.68,62608.002
1783270020,62613.588,62614.098,62606.662,62606.662
1783270080,62606.635,62613.734,62602.149,62606.856
1783270140,62606.848,62620.295,62603.008,62608.319
1783270200,62599.702,62599.702,62597.635,62597.96
1783270260,62598.121,62598.148,62590.042,62590.269
1783270320,62590.262,62592.147,62573.861,62585.345
1783270380,62584.928,62600.6,62584.426,62600.6
1783270440,62601.766,62601.766,62599.606,62601.392
1783270500,62601.391,62630.571,62601.391,62623.579
1783270560,62623.583,62623.799,62601.087,62610.457
1783270620,62610.457,62631.282,62610.451,62617.448
1783270680,62617.466,62622.264,62617.453,62621.786
1783270740,62622.967,62634.791,62611.12,62611.12
1783270800,62611.422,62641.965,62611.422,62637.596
1783270860,62637.621,62666.079,62637.621,62653.331
1783270920,62653.304,62664.647,62650.817,62658.437
1783270980,62657.568,62681.189,62657.568,62669.933
1783271040,62669.932,62707.091,62669.931,62707.091
1783271100,62707.019,62718.038,62671.005,62683.292
1783271160,62683.28,62692.8,62677.764,62683.12
1783271220,62683.122,62697.457,62683.122,62697.185
1783271280,62697.31,62699.547,62692.636,62694.965
1783271340,62694.773,62695.098,62677.747,62693.0
1783271400,62693.724,62700.291,62683.795,62686.897
1783271460,62686.896,62694.889,62686.87,62691.262
1783271520,62691.14,62691.24,62667.842,62668.074
1783271580,62667.968,62678.96,62662.974,62671.443
1783271640,62671.443,62692.505,62670.236,62692.494
1783271700,62688.429,62689.378,62688.429,62688.796
1783271760,62688.796,62692.347,62679.706,62679.706
1783271820,62679.706,62701.047,62679.67,62701.047
1783271880,62701.328,62701.5,62679.104,62679.826
1783271940,62679.824,62680.157,62673.434,62673.451
1783272000,62673.451,62694.076,62673.451,62685.698
1783272060,62686.0,62687.498,62666.977,62668.433
1783272120,62668.439,62787.601,62668.34,62786.868
1783272180,62786.706,62796.33,62734.251,62775.183
1783272240,62775.144,62778.33,62758.254,62770.411
1783272300,62770.401,62770.401,62703.089,62711.347
1783272360,62710.1,62711.106,62707.615,62708.1
1783272420,62707.426,62707.885,62688.297,62688.543
1783272480,62688.548,62691.829,62656.531,62665.057
1783272540,62665.055,62665.353,62660.934,62661.692
1783272600,62661.542,62670.494,62660.537,62670.405
1783272660,62670.363,62670.478,62669.75,62669.86
1783272720,62669.853,62685.895,62625.152,62662.024
1783272780,62662.334,62684.81,62661.523,62670.123
1783272840,62670.049,62670.065,62652.854,62663.088
1783272900,62662.513,62665.159,62650.534,62650.742
1783272960,62650.758,62660.646,62650.758,62655.95
1783273020,62655.806,62679.726,62649.488,62671.039
1783273080,62671.077,62676.142,62666.571,62666.578
1783273140,62666.904,62680.658,62663.654,62663.654
1783273200,62661.501,62666.767,62649.492,62652.304
1783273260,62651.66,62655.472,62650.044,62654.9
1783273320,62654.959,62654.959,62646.687,62646.78
1783273380,62646.771,62646.771,62598.473,62598.482
1783273440,62597.949,62597.949,62577.42,62577.42
1783273500,62579.734,62599.779,62577.115,62599.779
1783273560,62609.265,62609.265,62594.207,62595.245
1783273620,62595.237,62626.694,62595.237,62626.32
1783273680,62626.348,62647.593,62626.329,62642.172
1783273740,62641.957,62641.957,62622.037,62622.862
1783273800,62622.862,62623.294,62616.451,62622.009
1783273860,62621.995,62622.02,62606.34,62606.34
1783273920,62606.591,62606.591,62575.044,62575.088
1783273980,62575.081,62585.59,62575.081,62585.581
1783274040,62585.593,62592.028,62581.208,62585.611
1783274100,62585.624,62591.79,62577.412,62588.913
1783274160,62588.929,62589.612,62577.674,62589.165
1783274220,62589.113,62599.844,62586.77,62599.834
1783274280,62599.816,62608.688,62599.816,62606.063
1783274340,62606.088,62611.506,62600.849,62600.881
1783274400,62600.88,62611.125,62597.401,62606.565
1783274460,62606.565,62607.298,62589.858,62591.55
1783274520,62591.595,62616.048,62590.266,62615.909
1783274580,62614.749,62618.202,62596.027,62609.922
1783274640,62609.993,62628.43,62598.123,62628.43
1783274700,62630.793,62651.137,62628.15,62641.745
1783274760,62641.745,62650.49,62641.745,62650.14
1783274820,62650.527,62665.615,62649.13,62649.692
1783274880,62654.998,62663.111,62600.965,62607.783
1783274940,62607.994,62635.358,62607.994,62634.951
1783275000,62634.947,62651.771,62634.947,62643.506
1783275060,62643.368,62644.236,62640.509,62641.398
1783275120,62641.379,62641.379,62631.505,62631.51
1783275180,62631.51,62631.525,62623.39,62630.741
1783275240,62630.335,62630.735,62619.135,62629.909
1783275300,62630.09,62643.942,62630.09,62643.757
1783275360,62643.755,62685.555,62643.753,62677.374
1783275420,62677.572,62679.084,62656.379,62660.094
1783275480,62660.094,62662.686,62659.806,62660.353
1783275540,62660.228,62666.042,62656.614,62657.546
1783275600,62657.599,62666.32,62657.548,62665.498
1783275660,62665.836,62666.662,62656.023,62666.619
1783275720,62666.626,62666.823,62665.204,62666.475
1783275780,62666.535,62672.276,62658.05,62668.986
1783275840,62668.985,62677.74,62650.198,62659.318
1783275900,62659.64,62676.985,62659.396,62675.035
1783275960,62675.048,62697.925,62675.038,62689.832
1783276020,62689.832,62694.098,62689.102,62692.11
1783276080,62692.11,62692.11,62672.34,62672.507
1783276140,62672.692,62672.748,62657.157,62657.256
1783276200,62657.185,62667.924,62657.144,62665.989
1783276260,62665.989,62676.511,62665.989,62672.691
1783276320,62672.904,62672.904,62650.564,62656.453
1783276380,62656.524,62683.478,62656.524,62679.924
1783276440,62679.924,62693.11,62679.923,62693.054
1783276500,62693.054,62695.142,62681.235,62687.913
1783276560,62687.914,62687.982,62687.621,62687.84
1783276620,62687.872,62693.574,62687.082,62687.082
1783276680,62687.218,62699.036,62687.094,62699.035
1783276740,62699.035,62738.039,62699.002,62738.019
1783276800,62732.59,62733.45,62720.884,62723.626
1783276860,62723.616,62723.69,62723.46,62723.47
1783276920,62723.462,62728.907,62717.796,62717.796
1783276980,62720.494,62733.708,62720.389,62730.752
1783277040,62730.752,62735.642,62721.176,62735.642
1783277100,62734.713,62735.685,62703.157,62705.259
1783277160,62705.265,62713.484,62704.657,62706.724
1783277220,62706.763,62712.999,62706.683,62712.989
1783277280,62712.968,62728.922,62712.968,62728.922
1783277340,62728.939,62755.441,62728.939,62755.441
1783277400,62756.388,62760.564,62738.16,62755.508
1783277460,62755.56,62848.755,62755.456,62829.258
1783277520,62829.322,62829.322,62799.586,62799.586
1783277580,62799.241,62813.996,62788.471,62813.996
1783277640,62813.994,62813.996,62801.923,62807.367
1783277700,62807.391,62808.221,62764.849,62769.195
1783277760,62769.321,62799.797,62769.321,62789.776
1783277820,62789.873,62795.508,62783.36,62795.412
1783277880,62795.414,62799.772,62786.298,62788.005
1783277940,62788.17,62794.602,62781.023,62787.427
1783278000,62787.103,62787.103,62765.844,62769.778
1783278060,62769.776,62774.659,62743.981,62773.031
1783278120,62773.685,62786.66,62769.294,62786.219
1783278180,62786.35,62821.325,62786.35,62808.091
1783278240,62807.992,62808.084,62781.603,62781.644
1783278300,62781.642,62799.95,62772.798,62780.757
1783278360,62779.775,62779.775,62755.134,62776.406
1783278420,62775.944,62776.5,62771.551,62772.731
1783278480,62772.686,62779.48,62772.502,62772.707
1783278540,62772.715,62787.995,62763.69,62787.995
1783278600,62788.188,62788.188,62772.448,62774.367
1783278660,62774.361,62789.261,62774.361,62788.804
1783278720,62788.824,62828.547,62788.824,62828.547
1783278780,62829.795,62840.4,62820.841,62820.92
1783278840,62820.907,62824.133,62808.72,62814.174
1783278900,62813.471,62849.198,62813.471,62847.116
1783278960,62847.257,62848.236,62836.56,62843.735
1783279020,62843.734,62843.734,62811.843,62811.843
1783279080,62811.829,62812.917,62807.368,62807.368
1783279140,62807.593,62812.762,62807.41,62812.495
1783279200,62811.556,62811.556,62795.281,62795.708
1783279260,62795.708,62798.663,62776.215,62776.278
1783279320,62776.1,62792.271,62767.328,62767.328
1783279380,62760.279,62766.869,62760.116,62765.462
1783279440,62765.48,62765.48,62747.534,62752.386
1783279500,62752.389,62758.46,62697.03,62697.791
1783279560,62697.817,62732.074,62692.672,62732.004
1783279620,62732.004,62732.004,62725.346,62729.249
1783279680,62729.24,62742.773,62729.239,62742.458
1783279740,62742.593,62760.49,62730.557,62757.76
1783279800,62757.405,62757.405,62733.945,62746.861
1783279860,62761.943,62773.767,62755.605,62772.753
1783279920,62772.81,62807.273,62772.81,62783.444
1783279980,62782.441,62791.158,62779.839,62786.919
1783280040,62786.695,62786.695,62771.332,62771.332
1783280100,62770.835,62773.654,62757.128,62757.381
1783280160,62757.422,62765.713,62757.422,62765.484
1783280220,62765.484,62774.24,62765.467,62774.161
1783280280,62773.947,62776.771,62773.947,62774.614
1783280340,62774.614,62774.738,62762.154,62762.48
1783280400,62762.482,62765.5,62754.45,62764.576
1783280460,62764.575,62765.371,62746.227,62746.607
1783280520,62746.607,62748.931,62741.723,62747.221
1783280580,62747.209,62747.209,62742.831,62743.027
1783280640,62743.027,62768.812,62742.409,62768.812
1783280700,62774.337,62774.337,62763.399,62763.573
1783280760,62763.572,62768.183,62763.319,62767.577
1783280820,62767.578,62800.991,62767.559,62800.99
1783280880,62801.821,62807.319,62785.394,62789.885
1783280940,62789.703,62789.703,62750.135,62750.135
1783281000,62749.86,62754.227,62742.031,62742.055
1783281060,62742.029,62749.43,62737.068,62737.2
1783281120,62737.546,62751.096,62737.546,62739.061
1783281180,62739.088,62739.607,62733.083,62733.083
1783281240,62733.108,62751.501,62733.093,62744.257
1783281300,62744.346,62745.19,62736.142,62736.769
1783281360,62736.769,62742.983,62736.563,62742.842
1783281420,62742.84,62742.885,62742.632,62742.635
1783281480,62742.635,62747.521,62742.431,62747.444
1783281540,62747.447,62751.317,62747.203,62747.206
1783281600,62747.206,62760.846,62738.413,62760.54
1783281660,62761.859,62761.982,62761.767,62761.969
1783281720,62761.969,62775.676,62759.776,62759.963
1783281780,62759.983,62759.984,62755.306,62757.006
1783281840,62756.958,62763.172,62741.991,62749.346
1783281900,62743.928,62756.461,62743.928,62755.878
1783281960,62755.692,62764.367,62755.692,62763.202
1783282020,62763.202,62780.34,62763.202,62778.566
1783282080,62778.645,62778.883,62778.599,62778.867
1783282140,62778.866,62813.737,62778.851,62797.349
1783282200,62797.601,62815.539,62795.252,62796.298
1783282260,62796.295,62796.301,62792.675,62793.113
1783282320,62793.113,62793.136,62789.719,62789.72
1783282380,62789.72,62793.747,62786.884,62792.616
1783282440,62792.617,62793.219,62789.571,62793.061
1783282500,62793.086,62793.235,62792.756,62792.979
1783282560,62792.978,62796.377,62783.914,62783.914
1783282620,62780.281,62780.281,62766.293,62766.521
1783282680,62766.475,62766.773,62759.242,62759.362
1783282740,62759.359,62759.359,62704.461,62704.461
1783282800,62710.335,62734.961,62709.914,62729.387
1783282860,62729.386,62744.939,62729.386,62744.283
1783282920,62744.282,62744.386,62724.61,62737.027
1783282980,62737.027,62737.425,62736.942,62737.134
1783283040,62737.199,62737.386,62735.155,62736.574
1783283100,62736.576,62737.018,62730.304,62730.324
1783283160,62730.325,62730.385,62692.37,62696.171
1783283220,62696.153,62696.952,62696.153,62696.639
1783283280,62696.743,62696.755,62670.671,62689.845
1783283340,62689.784,62699.04,62688.609,62698.594
1783283400,62698.417,62698.777,62691.385,62698.29
1783283460,62698.246,62698.659,62679.989,62679.989
1783283520,62674.804,62695.25,62674.804,62684.831
1783283580,62684.832,62684.832,62669.898,62669.972
1783283640,62669.97,62705.0,62669.966,62705.0
1783283700,62705.337,62705.337,62691.7,62692.169
1783283760,62692.173,62699.91,62688.635,62699.09
1783283820,62699.045,62704.388,62687.952,62688.421
1783283880,62688.173,62698.912,62688.145,62697.51
1783283940,62697.568,62717.961,62697.466,62709.039
1783284000,62709.098,62709.098,62709.098,62709.098
1783284060,62710.118,62710.246,62709.761,62710.041
